timestamp	reward	action	state
0	0.10575961774610793	[-0.5798491072159002, -0.5697027956782332, 0.9970248070930955, -0.5361420555890397, 0.614087901671436, 1.0351696502250711, -0.00013838877609072958, -0.8106894268809272, 0.670310298142651, -0.8127972465977742, -0.8668633486571827, 0.18586236152949256, -0.785810005003155, -0.8429067114751565, 0.8284553132715635, 0.1297281766556987, -0.2226533323806382]	[[0.10575961774610793], [0.9996835481705969], [-0.00964775413884749], [0.023230470123313224], [-0.00026384649348927145], [-0.0368773825980179], [-0.05675888158364356], [0.012018128010043767], [-0.08010130880275976], [0.006278405114722597], [0.01818225767844369], [0.0008397172955256287], [-0.09882593733230513], [0.0020085640740081533], [-0.05738786132375419], [-0.1911431205573904], [-0.04422636876052043], [0.0008870530243111883], [-0.004079632579515062], [0.038922382556801985], [-0.05219098669545556], [-0.03766016177395199]]
1	0.11062955867280341	[0.6348124172387074, -0.5890734836391585, -0.6438612625000482, -0.15311505870120848, -0.13580262106342386, 0.22999036108298962, -0.20016244127578928, -0.8190392991371054, -0.3515248182807594, 0.10611693992148313, -0.48688365137442763, -0.5150321798876029, -0.5503021411829978, -0.13637617679934627, 0.9256502917987948, 0.8199021226757932, -0.8780369240415384]	[[0.11062955867280341], [0.9983997218114607], [-0.018093261120496522], [0.04968940566624454], [0.020039769294049804], [-0.11641851741087106], [-0.14971419350609802], [0.0025010840285591227], [-0.13247781030886452], [0.05454673166583618], [0.0730944117883993], [-0.018666728732366213], [-0.2167971827261384], [-0.02337409678202774], [-0.1352088936981129], [-0.5094226275715388], [-0.15529187251441118], [-0.01823716734239859], [-0.015822740243289217], [0.10729862890177226], [-0.15350363831142072], [-0.10871725258569105]]
2	0.10962026719036465	[-0.05119474996993903, 0.31412692380059115, -0.06628914986278421, 0.48403450790172886, -0.8926042239377371, 0.41548310730843613, 0.08719282005734165, -0.6765192993670042, 0.681368954737871, 0.26041945810214345, 0.5185279026665679, -0.538662633091193, 0.9980351100139839, -0.17602684611768485, 0.8943784323217079, 0.47984671178070587, 0.9233840138436133]	[[0.10962026719036465], [0.9972966302735953], [-0.017310732674701897], [0.0660351415213607], [0.02718694288534198], [-0.11892929247171591], [-0.28978010088311046], [-0.025724923985923423], [-0.04320897332672814], [0.042633521146683354], [0.2184391528923073], [-0.034102551716227496], [-0.32563130087339615], [0.027508752133098564], [-0.061954315810760496], [-0.573006645647129], [-0.27555329433786585], [0.0047928543488423275], [-0.07552080262094565], [0.19289233094573482], [-0.20967320568671563], [-0.159294423721368]]
3	0.11109547582060084	[0.6510182800893336, 0.9110250600674491, -0.6152962685427329, -0.8082181141239398, 0.30054695912325785, -0.8499409904973445, 0.7497927430622434, 0.16755112086582055, -0.31759690341995, -0.6332199090836491, 0.7886209808288596, -0.20729122488456503, -0.2746601520189358, 0.43237559188646635, 0.20252832049320235, 0.19099594346200735, -0.8397596691439417]	[[0.11109547582060084], [0.9987231645205149], [0.002307895954549746], [0.0458168805332727], [0.021154851088853732], [-0.062243095232691864], [-0.19422951566538194], [-0.058653703710448604], [-0.09008055294132769], [0.012828610672107207], [0.15710455685488384], [-0.030098946333956253], [-0.32347117062677644], [0.04322218924248609], [-0.10374457153228475], [-0.4609529596873327], [-0.3453072672901099], [0.02899155963340717], [-0.12778311353659436], [0.19800929813950852], [-0.15906398096734983], [-0.1816035405731756]]
4	0.11246275519424134	[0.390828866829563, 0.878532420715857, -0.8274523557686874, -0.5476618891418698, -0.13372443465401265, 0.8704826064154456, 0.06912049587235405, 0.7254586470601561, -0.09328297933454938, -0.35032522479765615, 0.945526433851441, -0.6146600215686265, 0.4126429911373438, -0.03094396902023989, 0.10226450743274977, 0.18789405572453888, 0.6771018911657196]	[[0.11246275519424134], [0.9988783783976033], [0.04015305470599489], [0.023180816040329073], [0.009610782239568981], [0.019779672728519774], [-0.051003558351731565], [-0.13289150169579872], [-0.17461236172900813], [-0.0323502059808284], [0.05031922306451603], [-0.023073822309885538], [-0.23604858909361412], [0.06614539854534242], [-0.1494131269562448], [-0.22077591056389959], [-0.43877700526369195], [0.0772878703791604], [-0.1633640712573575], [0.17227561446112474], [-0.06916893730234783], [-0.18903071455648615]]
5	0.10699960629627112	[-0.7661270236758988, 0.8041019373756428, 1.0007448226694102, 0.8568278823407015, 0.09096427549497825, 0.33052732367267473, -0.1474652934812837, 0.7435382146689797, -0.21896949478412753, 0.19323702565225315, -0.4206162940432777, 0.7899393939428041, -0.16755074889250804, 0.9864830593024535, 0.6072343863624187, 0.3718394725849401, -0.036202809727570257]	[[0.10699960629627112], [0.9983990914707691], [0.051544223042286716], [0.022820918762396364], [-0.004653266395761568], [0.10007835211865701], [-0.0821982445120287], [-0.16967094368180688], [-0.12923405044449052], [-0.04850898195897738], [0.09805319799649975], [-0.021310565375677788], [-0.118391701854199], [0.11490558764980896], [-0.06442535000598174], [-0.04815722653132512], [-0.5090149010113403], [0.1341335205067452], [-0.19304968894124266], [0.25357738205497815], [-0.02269070091351211], [-0.18123425766323764]]
6	0.0977312318213013	[0.7329503061949356, 0.5547441293996583, 0.4271178633184338, 0.44096412054301753, 0.27004136475515117, -0.1096675218398354, -0.3469126777274583, 0.4900599991712854, 0.06613327044415797, -0.12772174971147926, -0.49729916257313617, -0.5632392185373383, -0.8693164353640406, -0.7456472521330512, 0.3118972608188755, -0.49486102900861817, -1.0426502167334408]	[[0.0977312318213013], [0.9989482438733349], [0.03261590445098695], [0.025338858284460284], [-0.019913590838031365], [0.14331836031831688], [-0.10226724411348584], [-0.1349494712624411], [-0.046374976210215885], [-0.05022693395062792], [0.052697742212112667], [-0.12819737300433753], [-0.004203379660536813], [0.125129253904508], [-0.11469267574488515], [-0.17839689385049323], [-0.5231096556788658], [0.1381457710791909], [-0.19006725153458556], [0.40475328841013286], [-0.001313444755492128], [-0.18565144161226213]]
7	0.08296693186696634	[-0.8972728440201776, 0.5912472547447888, 0.065908543190092, 0.6962803967332728, -0.8747879492003123, 0.8811457594977233, 0.01289876136320163, -0.8304203523880072, 0.8845064850607278, 0.8805360464369253, -0.3232993834311284, 0.653500940746146, -0.35265481322699915, -0.5135091420439111, -0.619357472219366, 0.24290513945272005, -0.8558563692198936]	[[0.08296693186696634], [0.9986869912889499], [0.014562538950586556], [0.02797107036533039], [-0.040371340232343914], [0.2387108770194344], [-0.2188458810111941], [-0.11781798857923281], [0.049632122168341244], [-0.10235377795899532], [0.14420520620284927], [-0.15837278986986159], [-0.008773937708653114], [0.1671695878118266], [-0.07821337630795415], [-0.37843763474999903], [-0.5372988670049188], [0.1664567206313002], [-0.24598459907682804], [0.5485320381420195], [0.009032421910481604], [-0.25371109517839713]]
8	0.07320411832822514	[0.7131453629088315, 0.24160566151630142, -0.6237118475488084, -0.5042657145649698, -0.6565163028822745, 0.9140586086246387, 0.7178299253695597, 0.013071096566117386, -0.9397057611000131, 0.44532149147547456, -0.737762394188243, 0.7102145232190358, 0.02978653236857647, 0.48097921237433966, 0.7232344117734368, -0.2885586796823006, -0.5558726097394876]	[[0.07320411832822514], [0.9978897322509153], [0.007446928504239649], [0.031679963749638315], [-0.05618723539088706], [0.3416425735861499], [-0.38677873677687374], [-0.15656193918751252], [0.027164576871258374], [-0.14194987958054692], [0.4115345126127085], [0.033277987103607805], [0.0053984748470655595], [0.20563633534586773], [0.04429994873496759], [-0.6042710844705288], [-0.5388197209922347], [0.17069731166436208], [-0.2612657641568121], [0.6256291134785569], [0.024040030765682327], [-0.3470622235101436]]
9	0.07356098082514087	[-0.37467476053673887, -0.8557641770283381, -0.38604946662361134, -0.5067546467566909, 0.9423652150402411, 0.4466215986171461, -0.10735909417046384, -0.9032735543950717, 0.586725765958754, 0.4131897634828092, 0.48041995511429014, 0.1858934007787743, -0.4217398919568036, -0.6114725749037504, 0.9606891181426981, -0.6650943675171336, 0.5616069274598341]	[[0.07356098082514087], [0.9974262098711553], [0.008972025732790441], [0.03594297050632803], [-0.06138861040529967], [0.38072814846439484], [-0.4596169786108851], [-0.15428750036058117], [-0.08155421314539106], [-0.1091613732733116], [0.5066505299589941], [0.07101114930299098], [0.009188948229808131], [0.2198946075954441], [0.10713404259781786], [-0.731674215907824], [-0.5201903617282264], [0.1288592753020823], [-0.2410692025842369], [0.6412468011065839], [0.03476948345737716], [-0.416634176033745]]
